input,input_size,encoder,level,bias,compressed_size
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,3,0.5,4311
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,3,0.5,3433
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,3,0.05,3294
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,3,0.05,3294
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,4,1.0,4239
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,4,1.0,4239
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,4,0.5,4239
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,4,0.5,3388
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,4,0.05,3247
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,4,0.05,3247
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,5,1.0,4050
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,5,1.0,4050
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,5,0.5,3919
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,5,0.5,3919
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,5,0.05,3157
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,5,0.05,3150
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,6,1.0,4030
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,6,1.0,4030
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,6,0.5,3902
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,6,0.5,3902
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,6,0.05,3142
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,6,0.05,3142
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,7,1.0,3977
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,7,1.0,3978
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,7,0.5,3704
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,7,0.5,3705
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,7,0.05,3094
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,7,0.05,3090
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,8,1.0,3960
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,8,1.0,3961
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,8,0.5,3693
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,8,0.5,3694
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,8,0.05,3088
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,8,0.05,3085
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,9,1.0,3949
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,9,1.0,3954
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,9,0.5,3667
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,9,0.5,3668
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,9,0.05,3072
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,9,0.05,3074
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,10,1.0,3947
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,10,1.0,3952
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,10,0.5,3671
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,10,0.5,3669
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,10,0.05,3065
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,10,0.05,3066
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/grammar.lsp",3721,cpp,0,1.0,2037
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/grammar.lsp",3721,go,0,1.0,2034
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/grammar.lsp",3721,cpp,0,0.5,1583
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/grammar.lsp",3721,go,0,0.5,1492
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/grammar.lsp",3721,cpp,0,0.05,1593
